started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2019-08-23 13:30:26.067000+00:00,2019-08-23 13:53:12.313000+00:00,1366,285,Ocean Terminal,Debenhams / Puregym entrance,55.98128601,-3.176351264,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-23 13:31:34.203000+00:00,2019-08-23 13:54:03.724000+00:00,1349,881,Tollcross,Outside Piccolino,55.9442807,-3.202964359,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411
2019-08-23 13:31:38.068000+00:00,2019-08-23 14:26:09.677000+00:00,3271,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119,347,Simon Square,Corner of Simon Square & Gilmour Street,55.9448678,-3.182670511
2019-08-23 13:31:48.550000+00:00,2019-08-23 13:42:55.108000+00:00,666,357,Macdonald Road,Macdonald Road,55.96399515,-3.185188768,251,Waverley Station,Platform level near Calton Road Exit,55.95264104,-3.187526919
2019-08-23 13:34:14.809000+00:00,2019-08-23 13:43:36.841000+00:00,562,290,Bruntsfield links,Corner of Bruntsfield Terrace and Bruntsfield Place,55.93715871,-3.20643533,1017,Crichton Street,East end of street,55.94478428,-3.186906245
2019-08-23 13:39:48.556000+00:00,2019-08-23 13:49:52.663000+00:00,604,890,West Crosscauseway,Corner of West Crosscauseway & Buccleugh Street,55.94386198,-3.184972223,290,Bruntsfield links,Corner of Bruntsfield Terrace and Bruntsfield Place,55.93715871,-3.20643533
2019-08-23 13:40:40.178000+00:00,2019-08-23 13:52:58.886000+00:00,738,289,Castle Street,Near Rose Street,55.95150074,-3.203183907,357,Macdonald Road,Macdonald Road,55.96399515,-3.185188768
2019-08-23 13:44:30.382000+00:00,2019-08-23 13:57:37.193000+00:00,786,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-23 13:49:35.126000+00:00,2019-08-23 15:12:29.785000+00:00,4974,1033,Queen Margaret University,Opposite Maggies student union,55.93193491,-3.073045772,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415
2019-08-23 13:51:26.565000+00:00,2019-08-23 15:25:16.020000+00:00,5629,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172,366,Dudley Gardens,Corner of Dudley Gardens on Newhaven Road,55.97592063,-3.191346079
2019-08-23 13:51:38.583000+00:00,2019-08-23 14:13:53.176000+00:00,1334,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-23 13:54:15.344000+00:00,2019-08-23 15:02:48.327000+00:00,4112,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-23 13:55:24.113000+00:00,2019-08-23 14:08:28.509000+00:00,784,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502,882,EICC,Between planters next to EICC,55.94604282,-3.210484908
2019-08-23 13:55:46.608000+00:00,2019-08-23 14:05:20.604000+00:00,573,259,St Andrew Square,North East corner,55.95490573,-3.192443757,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415
2019-08-23 13:56:16.657000+00:00,2019-08-23 15:01:55.098000+00:00,3938,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-23 13:58:40.175000+00:00,2019-08-23 14:08:50.975000+00:00,610,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502,882,EICC,Between planters next to EICC,55.94604282,-3.210484908
2019-08-23 13:58:41.259000+00:00,2019-08-23 14:06:12.811000+00:00,451,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561
2019-08-23 13:59:14.923000+00:00,2019-08-23 14:12:54.845000+00:00,819,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.9397099,-3.220588934,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-23 14:03:48.093000+00:00,2019-08-23 14:11:54.849000+00:00,486,1017,Crichton Street,East end of street,55.94478428,-3.186906245,225,Waverley Court,On Waverley Court forecourt,55.9517345,-3.184178535
2019-08-23 14:04:10.139000+00:00,2019-08-23 14:25:29.180000+00:00,1279,1019,Grassmarket,West end of Grassmarket,55.94709728,-3.197245733,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502
2019-08-23 14:05:19.971000+00:00,2019-08-23 14:16:47.490000+00:00,687,290,Bruntsfield links,Corner of Bruntsfield Terrace and Bruntsfield Place,55.93715871,-3.20643533,1017,Crichton Street,East end of street,55.94478428,-3.186906245
2019-08-23 14:05:37.132000+00:00,2019-08-23 14:28:04.587000+00:00,1347,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715,-3.174126319,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-23 14:06:08.646000+00:00,2019-08-23 14:10:32.604000+00:00,263,1024,Meadow Place,End of Meadow Place,55.94023763,-3.194640214,265,Meadows East,Melville Terrace,55.93980947,-3.182738851
2019-08-23 14:07:25.702000+00:00,2019-08-23 15:01:50.599000+00:00,3264,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715,-3.174126319,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715,-3.174126319
2019-08-23 14:09:33.288000+00:00,2019-08-23 14:56:41.056000+00:00,2827,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-23 14:10:14.892000+00:00,2019-08-23 15:28:29.090000+00:00,4694,183,Waverley Bridge,near the top of the South ramp,55.9513444,-3.191420999,183,Waverley Bridge,near the top of the South ramp,55.9513444,-3.191420999
2019-08-23 14:11:07.898000+00:00,2019-08-23 14:57:36.921000+00:00,2789,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-23 14:11:40.954000+00:00,2019-08-23 14:24:51.818000+00:00,790,1019,Grassmarket,West end of Grassmarket,55.94709728,-3.197245733,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502
2019-08-23 14:13:51.453000+00:00,2019-08-23 14:29:15.024000+00:00,923,884,IGMM,IGMM at Western General Hospital,55.96248693,-3.232031328,261,Brunswick Place,Junction Brunswick Street and Elm Row,55.96092975,-3.181005315
2019-08-23 14:14:44.601000+00:00,2019-08-23 14:41:51.943000+00:00,1627,1027,Drummond Street,Opposite the Pleasance Grand,55.94833654,-3.1822613,866,Comely Bank Road,Between trees on Comely Bank Road,55.95940687,-3.215659821
2019-08-23 14:19:59.497000+00:00,2019-08-23 15:14:26.096000+00:00,3266,261,Brunswick Place,Junction Brunswick Street and Elm Row,55.96092975,-3.181005315,189,City Chambers,City Chambers Quadrangle,55.95010933,-3.19025777
2019-08-23 14:20:07.917000+00:00,2019-08-23 14:25:19.698000+00:00,311,265,Meadows East,Melville Terrace,55.93980947,-3.182738851,347,Simon Square,Corner of Simon Square & Gilmour Street,55.9448678,-3.182670511
2019-08-23 14:20:52.900000+00:00,2019-08-23 14:29:23.412000+00:00,510,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.9397099,-3.220588934,882,EICC,Between planters next to EICC,55.94604282,-3.210484908
2019-08-23 14:21:37.565000+00:00,2019-08-23 14:41:07.135000+00:00,1169,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561,183,Waverley Bridge,near the top of the South ramp,55.9513444,-3.191420999
2019-08-23 14:21:40.617000+00:00,2019-08-23 15:15:16.252000+00:00,3215,261,Brunswick Place,Junction Brunswick Street and Elm Row,55.96092975,-3.181005315,189,City Chambers,City Chambers Quadrangle,55.95010933,-3.19025777
2019-08-23 14:21:50.461000+00:00,2019-08-23 14:41:09.841000+00:00,1159,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561,183,Waverley Bridge,near the top of the South ramp,55.9513444,-3.191420999
2019-08-23 14:21:53.906000+00:00,2019-08-23 14:41:29.536000+00:00,1175,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561,183,Waverley Bridge,near the top of the South ramp,55.9513444,-3.191420999
2019-08-23 14:24:42.559000+00:00,2019-08-23 15:02:40.347000+00:00,2277,876,Murrayfield,Riversdale Crescent,55.94476687,-3.243687889,366,Dudley Gardens,Corner of Dudley Gardens on Newhaven Road,55.97592063,-3.191346079
2019-08-23 14:25:05.372000+00:00,2019-08-23 14:42:32.938000+00:00,1047,265,Meadows East,Melville Terrace,55.93980947,-3.182738851,289,Castle Street,Near Rose Street,55.95150074,-3.203183907
2019-08-23 14:25:09.205000+00:00,2019-08-23 15:09:33.142000+00:00,2663,253,Kings Building 2,Sanderson Building,55.92320216,-3.171646245,890,West Crosscauseway,Corner of West Crosscauseway & Buccleugh Street,55.94386198,-3.184972223
2019-08-23 14:26:53.906000+00:00,2019-08-23 15:01:35.786000+00:00,2081,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856559,-3.208070182,264,Pollock Halls,Pollock Halls Entrance,55.93996347,-3.171585934
2019-08-23 14:27:14.139000+00:00,2019-08-23 15:01:14.141000+00:00,2040,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856559,-3.208070182,264,Pollock Halls,Pollock Halls Entrance,55.93996347,-3.171585934
2019-08-23 14:28:53.141000+00:00,2019-08-23 14:52:58.234000+00:00,1445,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561,183,Waverley Bridge,near the top of the South ramp,55.9513444,-3.191420999
2019-08-23 14:29:02.700000+00:00,2019-08-23 14:53:00.423000+00:00,1437,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561,183,Waverley Bridge,near the top of the South ramp,55.9513444,-3.191420999
2019-08-23 14:33:32.448000+00:00,2019-08-23 15:12:18.746000+00:00,2326,253,Kings Building 2,Sanderson Building,55.92320216,-3.171646245,890,West Crosscauseway,Corner of West Crosscauseway & Buccleugh Street,55.94386198,-3.184972223
2019-08-23 14:34:09.755000+00:00,2019-08-23 14:53:25.835000+00:00,1156,345,Colinton Road,Colinton Road next to Napier University,55.93339777,-3.212428647,882,EICC,Between planters next to EICC,55.94604282,-3.210484908
2019-08-23 14:35:52.488000+00:00,2019-08-23 14:43:28.490000+00:00,456,290,Bruntsfield links,Corner of Bruntsfield Terrace and Bruntsfield Place,55.93715871,-3.20643533,1017,Crichton Street,East end of street,55.94478428,-3.186906245
2019-08-23 14:36:01.425000+00:00,2019-08-23 14:43:56.662000+00:00,475,1024,Meadow Place,End of Meadow Place,55.94023763,-3.194640214,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172
2019-08-23 14:37:37.217000+00:00,2019-08-23 14:42:46.802000+00:00,309,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172,259,St Andrew Square,North East corner,55.95490573,-3.192443757
2019-08-23 14:38:04.952000+00:00,2019-08-23 15:33:38.751000+00:00,3333,981,RHC - Edinburgh Festival Camping (05th to 26th August),Virtual station for Edinburgh Festival Camping at west gate of RHC (05th to 26th August),55.94065528,-3.381606404,874,Edinburgh Zoo,Outside zoo gatehouse,55.94211968,-3.269279524
2019-08-23 14:39:47.261000+00:00,2019-08-23 14:50:53.714000+00:00,666,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415,259,St Andrew Square,North East corner,55.95490573,-3.192443757
2019-08-23 14:40:14.463000+00:00,2019-08-23 15:34:15.652000+00:00,3241,981,RHC - Edinburgh Festival Camping (05th to 26th August),Virtual station for Edinburgh Festival Camping at west gate of RHC (05th to 26th August),55.94065528,-3.381606404,874,Edinburgh Zoo,Outside zoo gatehouse,55.94211968,-3.269279524
2019-08-23 14:46:57.312000+00:00,2019-08-23 15:15:15.876000+00:00,1698,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561,183,Waverley Bridge,near the top of the South ramp,55.9513444,-3.191420999
2019-08-23 14:47:35.530000+00:00,2019-08-23 15:09:08.562000+00:00,1293,251,Waverley Station,Platform level near Calton Road Exit,55.95264104,-3.187526919,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-23 14:48:29.520000+00:00,2019-08-23 15:17:44.723000+00:00,1755,225,Waverley Court,On Waverley Court forecourt,55.9517345,-3.184178535,876,Murrayfield,Riversdale Crescent,55.94476687,-3.243687889
2019-08-23 14:48:39.543000+00:00,2019-08-23 14:58:34.083000+00:00,594,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.9397099,-3.220588934
2019-08-23 14:49:14.344000+00:00,2019-08-23 15:05:44.392000+00:00,990,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715,-3.174126319,259,St Andrew Square,North East corner,55.95490573,-3.192443757
2019-08-23 14:50:37.947000+00:00,2019-08-23 15:51:16.318000+00:00,3638,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-23 14:51:37.084000+00:00,2019-08-23 15:26:36.189000+00:00,2099,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172,870,Hillside Crescent,East corner of Hillside Crescent & London Road,55.9577928,-3.175798619
2019-08-23 14:51:50.904000+00:00,2019-08-23 15:18:06.588000+00:00,1575,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-23 14:52:43.927000+00:00,2019-08-23 14:59:50.963000+00:00,427,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,259,St Andrew Square,North East corner,55.95490573,-3.192443757
2019-08-23 14:53:31.136000+00:00,2019-08-23 15:54:09.701000+00:00,3638,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502
2019-08-23 14:53:32.552000+00:00,2019-08-23 15:38:18.190000+00:00,2685,1017,Crichton Street,East end of street,55.94478428,-3.186906245,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-23 14:53:51.147000+00:00,2019-08-23 15:53:50.821000+00:00,3599,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502
2019-08-23 14:58:12.892000+00:00,2019-08-23 15:08:44.455000+00:00,631,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715,-3.174126319,262,Canonmills,near Tesco's,55.96280409,-3.196283585
2019-08-23 15:02:21.408000+00:00,2019-08-23 15:19:17.064000+00:00,1015,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856559,-3.208070182,366,Dudley Gardens,Corner of Dudley Gardens on Newhaven Road,55.97592063,-3.191346079
2019-08-23 15:03:08.363000+00:00,2019-08-23 15:47:36.828000+00:00,2668,285,Ocean Terminal,Debenhams / Puregym entrance,55.98128601,-3.176351264,251,Waverley Station,Platform level near Calton Road Exit,55.95264104,-3.187526919
2019-08-23 15:03:12.893000+00:00,2019-08-23 15:47:27.099000+00:00,2654,285,Ocean Terminal,Debenhams / Puregym entrance,55.98128601,-3.176351264,251,Waverley Station,Platform level near Calton Road Exit,55.95264104,-3.187526919
2019-08-23 15:03:18.848000+00:00,2019-08-23 15:14:02.055000+00:00,643,225,Waverley Court,On Waverley Court forecourt,55.9517345,-3.184178535,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415
2019-08-23 15:03:38.381000+00:00,2019-08-23 15:14:39.797000+00:00,661,347,Simon Square,Corner of Simon Square & Gilmour Street,55.9448678,-3.182670511,289,Castle Street,Near Rose Street,55.95150074,-3.203183907
2019-08-23 15:04:08.767000+00:00,2019-08-23 15:23:19.807000+00:00,1151,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856559,-3.208070182
2019-08-23 15:06:02.649000+00:00,2019-08-23 15:14:47.587000+00:00,524,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502,885,Wester Coates Terrace,Corner of Wester Coates Terrace & Roseburn Terrace,55.9456092,-3.231715619
2019-08-23 15:06:08.308000+00:00,2019-08-23 15:14:12.260000+00:00,483,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502,885,Wester Coates Terrace,Corner of Wester Coates Terrace & Roseburn Terrace,55.9456092,-3.231715619
2019-08-23 15:07:10.344000+00:00,2019-08-23 15:23:09.664000+00:00,959,359,Causewayside,Causewayside outside NLS,55.93642988,-3.180114904,183,Waverley Bridge,near the top of the South ramp,55.9513444,-3.191420999
2019-08-23 15:09:47.134000+00:00,2019-08-23 16:09:10.124000+00:00,3562,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676649,-3.202037829,1019,Grassmarket,West end of Grassmarket,55.94709728,-3.197245733
2019-08-23 15:09:51.095000+00:00,2019-08-23 16:10:16.371000+00:00,3625,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676649,-3.202037829,1019,Grassmarket,West end of Grassmarket,55.94709728,-3.197245733
2019-08-23 15:10:55.989000+00:00,2019-08-23 15:12:36.987000+00:00,100,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-23 15:12:32.640000+00:00,2019-08-23 16:09:31.968000+00:00,3419,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676649,-3.202037829,1019,Grassmarket,West end of Grassmarket,55.94709728,-3.197245733
2019-08-23 15:12:42.830000+00:00,2019-08-23 15:27:45.169000+00:00,902,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561,285,Ocean Terminal,Debenhams / Puregym entrance,55.98128601,-3.176351264
2019-08-23 15:13:27.377000+00:00,2019-08-23 17:14:17.016000+00:00,7249,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-23 15:14:04.372000+00:00,2019-08-23 15:48:27.395000+00:00,2063,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502
2019-08-23 15:17:30.191000+00:00,2019-08-23 15:50:25.449000+00:00,1975,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676649,-3.202037829,253,Kings Building 2,Sanderson Building,55.92320216,-3.171646245
2019-08-23 15:17:35.108000+00:00,2019-08-23 15:24:31.912000+00:00,416,366,Dudley Gardens,Corner of Dudley Gardens on Newhaven Road,55.97592063,-3.191346079,285,Ocean Terminal,Debenhams / Puregym entrance,55.98128601,-3.176351264
2019-08-23 15:19:53.262000+00:00,2019-08-23 16:12:10.923000+00:00,3137,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411
